evaluation,best_f
1,-47.09727173392923
2,-47.09727173392923
3,-47.09727173392923
4,-6.914776305250044
5,-6.914776305250044
6,-6.914776305250044
7,-6.914776305250044
8,-6.914776305250044
9,-6.914776305250044
10,-6.914776305250044
11,-6.914776305250044
12,-6.914776305250044
13,-6.914776305250044
14,-6.914776305250044
15,-6.914776305250044
16,-6.914776305250044
17,-6.914776305250044
18,-6.914776305250044
19,-6.914776305250044
20,-6.914776305250044
21,-6.914776305250044
22,-6.914776305250044
23,-6.914776305250044
24,-6.914776305250044
25,-6.914776305250044
26,-6.914776305250044
27,-6.914776305250044
28,25.902956393141636
29,25.902956393141636
30,25.902956393141636
31,25.902956393141636
32,25.902956393141636
33,25.902956393141636
34,25.902956393141636
35,25.902956393141636
36,25.902956393141636
37,25.902956393141636
38,25.902956393141636
39,25.902956393141636
40,25.902956393141636
41,25.902956393141636
42,25.902956393141636
43,25.902956393141636
44,25.902956393141636
45,25.902956393141636
46,25.902956393141636
47,25.902956393141636
48,25.902956393141636
49,25.902956393141636
50,25.902956393141636
51,25.902956393141636
52,25.902956393141636
53,25.902956393141636
54,25.902956393141636
55,25.902956393141636
56,25.902956393141636
57,25.902956393141636
58,25.902956393141636
59,25.902956393141636
60,25.902956393141636
61,25.902956393141636
62,25.902956393141636
63,25.902956393141636
64,25.902956393141636
65,25.902956393141636
66,25.902956393141636
67,25.902956393141636
68,25.902956393141636
69,25.902956393141636
70,25.902956393141636
71,25.902956393141636
72,25.902956393141636
73,25.902956393141636
74,25.902956393141636
75,25.902956393141636
76,25.902956393141636
77,25.902956393141636
78,25.902956393141636
79,25.902956393141636
80,25.902956393141636
81,25.902956393141636
82,161.90515793941557
83,161.90515793941557
84,161.90515793941557
85,161.90515793941557
86,161.90515793941557
87,161.90515793941557
88,161.90515793941557
89,161.90515793941557
90,161.90515793941557
91,161.90515793941557
92,161.90515793941557
93,161.90515793941557
94,161.90515793941557
95,161.90515793941557
96,161.90515793941557
97,161.90515793941557
98,161.90515793941557
99,161.90515793941557
100,161.90515793941557
101,161.90515793941557
102,161.90515793941557
103,161.90515793941557
104,161.90515793941557
105,161.90515793941557
106,161.90515793941557
107,161.90515793941557
108,161.90515793941557
109,161.90515793941557
110,161.90515793941557
111,161.90515793941557
112,161.90515793941557
113,161.90515793941557
114,161.90515793941557
115,161.90515793941557
116,161.90515793941557
117,161.90515793941557
118,161.90515793941557
119,161.90515793941557
120,161.90515793941557
121,161.90515793941557
122,161.90515793941557
123,161.90515793941557
124,161.90515793941557
125,161.90515793941557
126,161.90515793941557
127,161.90515793941557
128,161.90515793941557
129,161.90515793941557
130,161.90515793941557
131,161.90515793941557
132,161.90515793941557
133,161.90515793941557
134,161.90515793941557
135,161.90515793941557
136,161.90515793941557
137,161.90515793941557
138,161.90515793941557
139,161.90515793941557
140,161.90515793941557
141,161.90515793941557
142,161.90515793941557
143,161.90515793941557
144,161.90515793941557
145,161.90515793941557
146,161.90515793941557
147,161.90515793941557
148,161.90515793941557
149,161.90515793941557
150,161.90515793941557
151,161.90515793941557
152,161.90515793941557
153,161.90515793941557
154,161.90515793941557
155,161.90515793941557
156,161.90515793941557
157,161.90515793941557
158,161.90515793941557
159,161.90515793941557
160,161.90515793941557
161,161.90515793941557
162,161.90515793941557
163,161.90515793941557
164,161.90515793941557
165,161.90515793941557
166,161.90515793941557
167,161.90515793941557
168,161.90515793941557
169,161.90515793941557
170,161.90515793941557
171,161.90515793941557
172,161.90515793941557
173,161.90515793941557
174,161.90515793941557
175,161.90515793941557
176,161.90515793941557
177,161.90515793941557
178,161.90515793941557
179,161.90515793941557
180,161.90515793941557
181,161.90515793941557
182,161.90515793941557
183,161.90515793941557
184,161.90515793941557
185,161.90515793941557
186,161.90515793941557
187,161.90515793941557
188,161.90515793941557
189,161.90515793941557
190,161.90515793941557
191,161.90515793941557
192,161.90515793941557
193,161.90515793941557
194,161.90515793941557
195,161.90515793941557
196,161.90515793941557
197,161.90515793941557
198,161.90515793941557
199,161.90515793941557
200,161.90515793941557
201,161.90515793941557
202,161.90515793941557
203,161.90515793941557
204,161.90515793941557
205,161.90515793941557
206,161.90515793941557
207,161.90515793941557
208,161.90515793941557
209,161.90515793941557
210,161.90515793941557
211,161.90515793941557
212,161.90515793941557
213,161.90515793941557
214,161.90515793941557
215,161.90515793941557
216,161.90515793941557
217,161.90515793941557
218,161.90515793941557
219,161.90515793941557
220,161.90515793941557
221,161.90515793941557
222,161.90515793941557
223,161.90515793941557
224,161.90515793941557
225,161.90515793941557
226,161.90515793941557
227,161.90515793941557
228,161.90515793941557
229,161.90515793941557
230,161.90515793941557
231,161.90515793941557
232,161.90515793941557
233,161.90515793941557
234,161.90515793941557
235,161.90515793941557
236,161.90515793941557
237,161.90515793941557
238,161.90515793941557
239,161.90515793941557
240,161.90515793941557
241,161.90515793941557
242,161.90515793941557
243,161.90515793941557
244,161.90515793941557
245,161.90515793941557
246,161.90515793941557
247,161.90515793941557
248,161.90515793941557
249,161.90515793941557
250,161.90515793941557
251,161.90515793941557
252,161.90515793941557
253,161.90515793941557
254,161.90515793941557
255,161.90515793941557
256,161.90515793941557
257,161.90515793941557
258,161.90515793941557
259,161.90515793941557
260,161.90515793941557
261,161.90515793941557
262,161.90515793941557
263,161.90515793941557
264,161.90515793941557
265,161.90515793941557
266,161.90515793941557
